bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,sqft_living_log,sqft_above_log,sqft_living15_log
4,2.25,2360,4000,2.0,0,0,3,9,2360,0,2013,0,98112,47.6198,-122.289,3040,4400,1300000,7,7,2014,0,1,1640,1360,0,0,7.7664168980196555,7.7664168980196555,8.019612794400267
5,3.5,3420,4216,2.0,0,0,3,9,2520,900,2008,0,98115,47.6799,-122.304,1420,4500,925000,25,11,2014,0,6,796,3080,0,1,8.13739583005665,7.832014180505469,7.258412150595307
5,2.75,2870,6593,2.0,0,0,3,9,2870,0,2006,0,98052,47.7075,-122.102,3150,6593,730000,15,12,2014,0,8,3723,3443,0,0,7.962067308753666,7.962067308753666,8.055157731819678
2,1.75,1570,1108,3.0,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.2,1940,1160,720000,1,5,2015,0,8,-462,-780,0,0,7.358830898342354,7.358830898342354,7.570443252057374
4,4.5,4040,8400,2.0,0,0,3,9,3220,820,2006,0,98052,47.7067,-122.131,3940,8400,860000,7,10,2014,0,8,4360,4460,0,1,8.303999970955196,8.077136638538454,8.27893600229198
4,3.5,3370,3634,2.0,0,0,3,9,2750,620,2007,0,98029,47.5519,-122.001,3200,3650,812000,8,7,2014,0,7,264,450,0,1,8.122668023346407,7.919356190660617,8.070906088787819
4,2.75,3540,5500,2.0,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,5500,888990,18,9,2014,0,0,1960,1960,0,0,8.17188200612782,8.17188200612782,8.17188200612782
3,2.5,1580,1321,2.0,0,2,3,8,1080,500,2014,0,98107,47.6688,-122.402,1530,1357,705000,19,3,2015,0,1,-259,-173,0,1,7.365180126021013,6.984716320118266,7.333023014386481
3,3.5,3940,11632,2.0,0,0,3,10,3940,0,2014,0,98166,47.438,-122.344,2015,11632,857326,4,11,2014,0,0,7692,9617,0,0,8.27893600229198,8.27893600229198,7.608374474380783
4,2.5,3170,8523,2.0,0,0,3,9,3170,0,2008,0,98033,47.6854,-122.184,3230,8523,820000,18,6,2014,0,6,5353,5293,0,0,8.061486866871327,8.061486866871327,8.080237416216702
3,2.5,2030,1160,3.0,0,0,3,9,1970,60,2007,0,98004,47.6213,-122.2,1950,1160,910000,26,2,2015,0,8,-870,-790,0,1,7.615791072035833,7.585788821732034,7.575584651557793
3,3.5,3200,10344,2.0,0,0,3,10,3200,0,2007,0,98011,47.7636,-122.216,2550,20152,699000,12,4,2015,0,8,7144,17602,0,0,8.070906088787819,8.070906088787819,7.843848638152472
4,2.5,2580,3943,2.0,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1700,5772,899000,23,7,2014,0,1,1363,4072,0,0,7.855544677915663,7.855544677915663,7.438383530044307
4,3.25,3060,3898,2.0,0,0,3,10,2300,760,2014,0,98027,47.5311,-122.073,2920,3448,782900,26,6,2014,0,0,838,528,0,1,8.026170194946426,7.7406644019172415,7.979338895262328
4,2.5,3560,5265,3.0,0,0,3,8,3560,0,2014,0,98052,47.7047,-122.113,3220,4892,882566,30,6,2014,0,0,1705,1672,0,0,8.177515823846075,8.177515823846075,8.077136638538454
4,2.5,3420,6845,2.0,0,0,3,9,3420,0,2009,0,98052,47.6777,-122.156,2800,5715,757500,24,3,2015,0,6,3425,2915,0,0,8.13739583005665,8.13739583005665,7.937374696163295
3,2.5,2350,3798,2.0,0,0,3,8,2350,0,2013,0,98029,47.543,-122.01,2020,3532,740000,2,4,2015,0,2,1448,1512,0,0,7.762170607138205,7.762170607138205,7.61085279039525
3,2.5,1580,991,3.0,0,0,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,727000,14,11,2014,0,5,-589,-313,0,0,7.365180126021013,7.365180126021013,7.383989457978509
4,2.5,3340,8384,2.0,0,0,3,9,3340,0,2014,0,98052,47.6761,-122.152,1560,9429,810000,10,9,2014,0,0,5044,7869,0,0,8.113726085970747,8.113726085970747,7.352441100243583
4,3.5,2700,2868,2.0,0,0,3,11,1920,780,2006,0,98118,47.5685,-122.286,1430,3858,810000,25,2,2015,0,9,168,2428,0,1,7.90100705199242,7.560080465021827,7.265429723253953
4,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,730000,17,3,2015,0,10,5470,7150,0,0,7.807916628926408,7.807916628926408,7.52294091807237
5,3.5,3230,7560,2.0,0,0,3,10,3230,0,2007,0,98052,47.6467,-122.118,3230,8580,1080000,21,11,2014,0,7,4330,5350,0,0,8.080237416216702,8.080237416216702,8.080237416216702
3,2.5,2700,5764,2.0,0,0,3,9,2700,0,2014,0,98075,47.5618,-122.027,3270,14700,775900,22,4,2015,0,1,3064,11430,0,0,7.90100705199242,7.90100705199242,8.0925452638913
4,3.5,3830,7150,2.0,0,0,3,9,3830,0,2014,0,98052,47.7049,-122.126,3640,6055,989990,16,10,2014,0,0,3320,2415,0,0,8.250620082174692,8.250620082174692,8.199738960630786
4,3.25,3250,5478,2.0,0,0,3,9,3250,0,2014,0,98065,47.5178,-121.887,3250,5482,699188,16,7,2014,0,0,2228,2232,0,0,8.086410275323782,8.086410275323782,8.086410275323782
5,2.75,2900,5155,2.0,0,0,3,8,2900,0,2008,0,98075,47.5977,-122.008,2900,6176,670000,21,3,2015,0,7,2255,3276,0,0,7.9724660159745655,7.9724660159745655,7.9724660159745655
5,2.75,3360,12080,2.0,0,0,3,9,3360,0,2014,0,98011,47.7757,-122.173,3360,9724,769995,23,7,2014,0,0,8720,6364,0,0,8.11969625295725,8.11969625295725,8.11969625295725
3,2.5,1990,1891,3.0,0,0,3,9,1990,0,2012,0,98102,47.6271,-122.324,1990,3600,1080000,20,2,2015,0,3,-99,1610,0,0,7.595889917718538,7.595889917718538,7.595889917718538
4,2.5,3691,11088,2.0,0,1,3,8,3691,0,2013,0,98074,47.6122,-122.059,3190,11270,800000,18,7,2014,0,1,7397,8080,0,0,8.213652703029998,8.213652703029998,8.06777619577889
4,3.5,2510,3763,2.0,0,0,3,8,1990,520,2013,0,98052,47.7002,-122.103,2560,3820,680000,6,11,2014,0,1,1253,1260,0,1,7.828038032125829,7.595889917718538,7.847762537473608
4,2.75,3420,6787,2.0,0,0,3,9,3420,0,2010,0,98053,47.6962,-122.023,3450,6137,780000,17,11,2014,0,4,3367,2687,0,0,8.13739583005665,8.13739583005665,8.146129510025405
4,2.5,2450,4247,2.0,0,0,3,8,2450,0,2013,0,98052,47.7048,-122.113,2970,4685,712198,5,5,2014,0,1,1797,1715,0,0,7.803843303538772,7.803843303538772,7.996317231796746
4,2.75,3820,8850,2.0,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000,1270000,31,7,2014,0,0,5030,9670,0,0,8.24800570160062,8.24800570160062,7.753623546559746
4,3.25,3740,11467,2.0,0,0,3,10,3740,0,2014,0,98029,47.581,-122.022,2510,27520,1140000,23,7,2014,0,0,7727,25010,0,0,8.226840890408578,8.226840890408578,7.828038032125829
3,2.5,2760,6187,2.0,0,0,3,10,2760,0,2014,0,98075,47.5821,-122.047,2760,6600,834538,10,12,2014,0,0,3427,3840,0,0,7.9229859587111955,7.9229859587111955,7.9229859587111955
5,2.75,3010,5398,2.0,0,0,3,9,3010,0,2014,0,98074,47.6067,-122.053,3360,5407,769995,23,7,2014,0,0,2388,2047,0,0,8.009695357742922,8.009695357742922,8.11969625295725
5,3.25,3860,9387,2.0,0,2,3,9,3860,0,2006,0,98065,47.538,-121.858,3860,8979,820875,24,4,2015,0,9,5527,5119,0,0,8.258422462458876,8.258422462458876,8.258422462458876
4,2.5,2830,14538,2.0,0,0,3,8,2830,0,2003,0,98065,47.5405,-121.882,2270,6939,695000,21,4,2015,0,12,11708,4669,0,0,7.948031990637284,7.948031990637284,7.727535110475448
4,2.75,2840,8800,2.0,0,0,3,9,2840,0,2008,0,98033,47.7029,-122.171,1840,7700,718500,14,7,2014,0,6,5960,5860,0,0,7.951559331155252,7.951559331155252,7.517520850603031
2,1.75,1570,1207,3.0,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.201,1570,1206,695000,27,8,2014,0,7,-363,-364,0,0,7.358830898342354,7.358830898342354,7.358830898342354
4,3.0,3410,6541,2.0,0,2,3,9,2680,730,2007,0,98126,47.5416,-122.38,2300,6345,1090000,27,8,2014,0,7,3131,4045,0,1,8.134467570277563,7.893572073504902,7.7406644019172415
5,3.25,3480,6507,2.0,0,0,3,9,3480,0,2014,0,98074,47.607,-122.053,3360,5398,864327,4,8,2014,0,0,3027,2038,0,0,8.15478757276852,8.15478757276852,8.11969625295725
4,3.25,3430,9870,2.0,0,0,3,9,3430,0,2014,0,98011,47.776,-122.173,3360,9724,749995,16,6,2014,0,0,6440,6364,0,0,8.140315540159985,8.140315540159985,8.11969625295725
3,2.5,2990,9413,2.0,0,0,3,10,2990,0,2006,0,98028,47.7341,-122.234,1940,9600,659950,21,11,2014,0,8,6423,7660,0,0,8.003028666384733,8.003028666384733,7.570443252057374
5,4.0,4100,8120,2.0,0,0,3,9,4100,0,2011,0,98053,47.6917,-122.02,4100,7625,950000,29,10,2014,0,3,4020,3525,0,0,8.318742252692399,8.318742252692399,8.318742252692399
4,2.75,3870,10046,2.0,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,1400000,18,6,2014,0,9,6176,6486,0,0,8.261009786023827,8.261009786023827,8.177515823846075
4,2.5,2910,4356,3.0,0,0,3,8,2910,0,2010,0,98034,47.6705,-122.146,2840,4181,915000,5,5,2015,0,5,1446,1341,0,0,7.975908360165538,7.975908360165538,7.951559331155252
4,3.25,3530,8589,2.0,0,0,3,10,3530,0,2007,0,98033,47.6975,-122.195,2470,9019,963000,30,6,2014,0,7,5059,6549,0,0,8.169053149927343,8.169053149927343,7.8119734296220225
3,2.5,2050,4185,2.0,0,0,3,9,2050,0,2011,0,98117,47.6922,-122.371,1150,5000,700000,5,6,2014,0,3,2135,3850,0,0,7.6255950721324535,7.6255950721324535,7.047517221357296
3,4.0,3370,8252,2.0,0,0,3,10,3370,0,2014,0,98075,47.5965,-122.013,3710,8252,1070000,16,3,2015,0,1,4882,4542,0,0,8.122668023346407,8.122668023346407,8.21878715560148
4,3.5,3560,6562,2.0,0,0,3,10,3560,0,2014,0,98075,47.5929,-121.974,3710,6562,882990,3,10,2014,0,0,3002,2852,0,0,8.177515823846075,8.177515823846075,8.21878715560148
3,2.5,2220,2873,2.0,0,0,3,10,2010,210,2012,0,98027,47.5311,-122.074,2290,3213,654000,6,10,2014,0,2,653,923,0,1,7.705262474866325,7.605890001053122,7.736307096548285
4,3.25,4140,11007,2.0,0,0,3,10,4140,0,2013,0,98040,47.5707,-122.217,2150,9663,1840000,25,3,2015,0,2,6867,7513,0,0,8.32845106681936,8.32845106681936,7.673223121121708
4,3.5,3460,7702,2.0,0,0,3,10,3460,0,2010,0,98075,47.5942,-121.977,3380,7464,855000,7,11,2014,0,4,4242,4084,0,0,8.14902386805177,8.14902386805177,8.125630988477065
4,2.5,2650,6884,2.0,0,0,3,8,2650,0,2012,0,98053,47.6901,-122.015,2520,5866,734990,19,6,2014,0,2,4234,3346,0,0,7.882314918980268,7.882314918980268,7.832014180505469
4,2.5,2580,3436,2.0,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1780,5772,880000,9,1,2015,0,2,856,3992,0,0,7.855544677915663,7.855544677915663,7.484368643286131
4,3.5,3390,3960,2.0,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,775000,7,8,2014,0,6,570,410,0,0,8.128585200374497,8.128585200374497,8.003028666384733
3,1.75,1470,873,3.0,0,0,3,10,1470,0,2009,0,98119,47.6256,-122.362,1410,967,687015,30,4,2015,0,6,-597,-443,0,0,7.293017679772782,7.293017679772782,7.251344983372214
3,2.5,1910,5125,2.0,0,0,3,9,1910,0,2006,0,98029,47.5481,-121.995,1910,3215,663000,12,11,2014,0,8,3215,1305,0,0,7.554858521040676,7.554858521040676,7.554858521040676
4,2.5,3030,7187,2.0,0,0,3,9,3030,0,2005,0,98033,47.6934,-122.166,3030,7187,815000,30,3,2015,0,10,4157,4157,0,0,8.016317898503415,8.016317898503415,8.016317898503415
4,2.5,2870,5118,2.0,0,0,3,9,2870,0,2006,0,98029,47.5544,-121.99,2940,4800,725000,10,12,2014,0,8,2248,1860,0,0,7.962067308753666,7.962067308753666,7.986164860332727
3,2.5,2920,9096,2.0,0,0,3,9,2920,0,2013,0,98059,47.4855,-122.149,2930,7995,675900,8,9,2014,0,1,6176,5065,0,0,7.979338895262328,7.979338895262328,7.982757702011113
4,3.75,2890,4164,2.0,0,0,3,9,2240,650,2013,0,98033,47.676,-122.197,2354,3207,1100000,5,1,2015,0,2,1274,853,0,1,7.969011781106478,7.7142311448490855,7.763871287820222
3,1.75,1370,1990,3.0,0,0,3,9,1370,0,2014,0,98102,47.6434,-122.324,1730,1990,720000,24,2,2015,0,1,620,260,0,0,7.222566018822171,7.222566018822171,7.455876687491824
3,3.5,3760,5634,2.0,1,4,3,11,2830,930,2014,0,98056,47.5285,-122.205,3560,5762,2230000,8,10,2014,0,0,1874,2202,0,1,8.23217423638394,7.948031990637284,8.177515823846075
4,3.0,2990,6695,2.0,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600,1060000,1,10,2014,0,0,3705,3840,0,0,8.003028666384733,8.003028666384733,7.9229859587111955
4,2.25,3300,8365,3.0,0,0,3,9,3300,0,2014,0,98126,47.5363,-122.377,1290,8369,760000,9,7,2014,0,0,5065,7079,0,0,8.101677747454572,8.101677747454572,7.162397497355718
3,3.0,1950,1983,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,785000,29,12,2014,0,5,33,91,0,1,7.575584651557793,7.383989457978509,7.620705086838262
4,2.75,3010,7215,2.0,0,0,3,9,3010,0,2014,0,98033,47.6952,-122.178,3010,7215,879950,6,6,2014,0,0,4205,4205,0,0,8.009695357742922,8.009695357742922,8.009695357742922
5,2.5,2600,4284,2.0,0,0,3,9,2600,0,2014,0,98136,47.5409,-122.39,1620,5000,775000,5,8,2014,0,0,1684,3380,0,0,7.8632667240095735,7.8632667240095735,7.3901814282264295
4,2.75,3320,8653,2.0,0,0,3,8,3320,0,2014,0,98133,47.7521,-122.334,2140,8727,679990,27,4,2015,0,1,5333,6587,0,0,8.107720061910534,8.107720061910534,7.668561108015897
5,2.5,3410,4726,2.0,0,0,3,9,3410,0,2007,0,98006,47.5459,-122.184,2810,5129,800000,8,4,2015,0,8,1316,2319,0,0,8.134467570277563,8.134467570277563,7.940939762327791
3,2.5,1770,1714,3.0,0,0,3,8,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,671500,10,2,2015,0,3,-56,1640,0,0,7.478734825567875,7.478734825567875,7.450079569807499
4,3.5,3510,10010,2.0,0,0,3,10,3510,0,2001,0,98065,47.5412,-121.876,4200,9935,729950,11,3,2015,0,14,6500,5735,0,0,8.163371316459912,8.163371316459912,8.34283980427146
4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,870000,13,5,2014,0,8,3253,3528,0,1,8.166216268592143,7.882314918980268,7.982757702011113
3,2.5,2230,4850,2.0,0,0,3,8,2230,0,2014,0,98133,47.7295,-122.334,2230,4513,722000,13,2,2015,0,1,2620,2283,0,0,7.709756864454165,7.709756864454165,7.709756864454165
3,2.5,3020,4120,2.0,0,0,3,9,2360,660,2008,0,98126,47.5714,-122.373,2280,4120,775000,9,3,2015,0,7,1100,1840,0,1,8.013012110368916,7.7664168980196555,7.731930721948486
2,2.25,2200,2043,2.0,0,0,3,9,1760,440,2007,0,98004,47.6213,-122.2,2020,1957,950000,23,1,2015,0,8,-157,-63,0,1,7.696212639346407,7.473069088032197,7.61085279039525
4,2.5,2510,5436,2.0,0,0,3,8,2510,0,2011,0,98053,47.6894,-122.016,2520,5436,706000,16,12,2014,0,3,2926,2916,0,0,7.828038032125829,7.828038032125829,7.832014180505469
4,4.75,4150,6303,3.0,0,0,3,9,4150,0,2014,0,98052,47.7047,-122.123,3570,6285,988990,27,2,2015,0,1,2153,2715,0,0,8.330863613224745,8.330863613224745,8.180320874773685
3,3.0,1660,1849,3.0,0,0,3,9,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,716000,16,7,2014,0,1,189,1640,0,0,7.414572881350589,7.414572881350589,7.414572881350589
3,2.75,2470,3600,2.0,0,0,3,9,2470,0,2007,0,98029,47.5406,-121.994,2570,3600,773000,14,5,2014,0,7,1130,1030,0,0,7.8119734296220225,7.8119734296220225,7.851661177889265
5,2.75,3010,4919,2.0,0,0,3,9,3010,0,2014,0,98074,47.6067,-122.052,3230,5415,831548,22,8,2014,0,0,1909,2185,0,0,8.009695357742922,8.009695357742922,8.080237416216702
3,2.25,1860,1386,3.0,0,0,3,9,1860,0,2014,0,98112,47.6368,-122.279,1680,3080,799950,12,8,2014,0,0,-474,1400,0,0,7.528331766707247,7.528331766707247,7.426549072397305
2,2.5,1640,1953,2.0,0,0,3,10,1640,0,2014,0,98118,47.5639,-122.292,1820,2653,669000,14,4,2015,0,1,313,833,0,0,7.402451520818244,7.402451520818244,7.506591780070841
4,3.5,3950,6240,2.0,0,0,3,11,3950,0,2015,0,98112,47.6221,-122.29,2040,6240,1700000,10,3,2015,0,0,2290,4200,0,0,8.281470857895167,8.281470857895167,7.620705086838262
2,2.5,1680,977,3.0,0,0,3,9,1680,0,2009,0,98119,47.632,-122.361,1680,977,935000,11,5,2015,0,6,-703,-703,0,0,7.426549072397305,7.426549072397305,7.426549072397305
5,3.5,3630,4911,2.0,0,0,3,9,2790,840,2014,0,98034,47.718,-122.156,3600,4992,834950,8,9,2014,0,0,1281,1392,0,1,8.196987927258897,7.933796874815411,8.1886891244442
3,3.5,3530,3610,2.0,0,0,3,10,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610,1500000,28,10,2014,0,6,80,1830,0,1,8.169053149927343,7.7706452341291765,7.484368643286131
4,2.5,3130,10849,2.0,0,0,3,10,3130,0,2013,0,98033,47.6828,-122.186,2470,9131,999000,8,7,2014,0,1,7719,6661,0,0,8.048788283534199,8.048788283534199,7.8119734296220225
4,3.5,2840,4637,3.0,0,0,3,8,2840,0,2008,0,98125,47.7033,-122.321,1730,5279,685000,16,6,2014,0,6,1797,3549,0,0,7.951559331155252,7.951559331155252,7.455876687491824
5,2.75,3180,9255,2.0,0,0,3,9,3180,0,2014,0,98074,47.6232,-122.023,3180,7782,895950,9,4,2015,0,1,6075,4602,0,0,8.064636475774222,8.064636475774222,8.064636475774222
3,2.5,2570,3600,2.5,0,0,3,9,2570,0,2007,0,98027,47.5412,-121.994,2570,3600,680000,12,6,2014,0,7,1030,1030,0,0,7.851661177889265,7.851661177889265,7.851661177889265
4,3.5,2950,3737,2.0,0,0,3,10,2270,680,2012,0,98027,47.5313,-122.074,2580,3581,825750,9,2,2015,0,3,787,1001,0,1,7.989560449333865,7.727535110475448,7.855544677915663
3,2.25,2890,5000,3.0,0,0,3,9,2890,0,2014,0,98117,47.6983,-122.389,2020,5000,930000,16,10,2014,0,0,2110,2980,0,0,7.969011781106478,7.969011781106478,7.61085279039525
3,2.5,2510,3819,2.0,0,0,3,8,2510,0,2007,0,98052,47.6987,-122.096,2520,3990,667000,22,7,2014,0,7,1309,1470,0,0,7.828038032125829,7.828038032125829,7.832014180505469
4,2.5,3570,6054,2.0,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050,928990,29,9,2014,0,0,2484,2450,0,0,8.180320874773685,8.180320874773685,8.1886891244442
5,3.5,2920,3000,2.0,0,0,3,9,2260,660,2014,0,98103,47.6846,-122.349,1580,4000,1070000,16,12,2014,0,0,80,2420,0,1,7.979338895262328,7.723120092266331,7.365180126021013
5,2.75,3210,8001,2.0,0,0,3,9,3210,0,2014,0,98074,47.5935,-122.061,3190,6624,924000,5,11,2014,0,0,4791,3434,0,0,8.07402621612406,8.07402621612406,8.06777619577889
5,3.5,3250,4800,2.0,0,0,3,9,2410,840,2010,0,98106,47.5618,-122.362,1330,4920,705000,23,2,2015,0,5,1550,3590,0,1,8.086410275323782,7.787382026484701,7.1929342212158
4,3.25,3980,10249,2.0,0,0,3,10,3980,0,2011,0,98004,47.5873,-122.196,2450,10912,1770000,23,9,2014,0,3,6269,8462,0,0,8.289037098278483,8.289037098278483,7.803843303538772
4,3.5,3910,8095,2.0,0,0,3,9,3130,780,2007,0,98029,47.5588,-122.036,3770,7021,782000,28,5,2014,0,7,4185,3251,0,1,8.271292652979412,8.048788283534199,8.234830280442056
3,2.5,1580,1487,3.0,0,1,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,779000,15,9,2014,0,5,-93,-313,0,0,7.365180126021013,7.365180126021013,7.383989457978509
4,2.5,2510,3479,2.0,0,0,3,8,2510,0,2007,0,98052,47.6981,-122.099,2540,4171,685000,17,12,2014,0,7,969,1631,0,0,7.828038032125829,7.828038032125829,7.8399193600125825
4,3.5,3060,4573,2.0,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634,775000,23,9,2014,0,2,1513,464,0,1,8.026170194946426,7.787382026484701,8.061486866871327
4,3.25,3080,4287,2.0,0,0,3,10,2230,850,2012,0,98027,47.5313,-122.076,2250,2520,830000,28,4,2015,0,3,1207,270,0,1,8.03268487596762,7.709756864454165,7.718685495198466
4,3.5,3510,9084,2.0,0,0,3,10,3510,0,2001,0,98065,47.5402,-121.875,3690,9568,695000,4,3,2015,0,14,5574,5878,0,0,8.163371316459912,8.163371316459912,8.213381737034572
4,2.75,3140,7928,2.0,0,0,3,9,3140,0,2013,0,98074,47.5923,-122.058,3500,7055,869950,15,12,2014,0,1,4788,3555,0,0,8.0519780789023,8.0519780789023,8.160518247477505
4,2.75,2810,5497,2.0,0,0,3,9,2810,0,2011,0,98052,47.7081,-122.116,2990,5842,750000,2,3,2015,0,4,2687,2852,0,0,7.940939762327791,7.940939762327791,8.003028666384733
2,2.25,1630,1686,2.0,0,0,3,10,1330,300,2014,0,98122,47.6113,-122.314,1570,2580,729999,13,11,2014,0,0,56,1010,0,1,7.396335293800808,7.1929342212158,7.358830898342354
5,3.25,4100,7578,2.0,0,2,3,10,4100,0,2011,0,98075,47.5955,-121.974,3710,8156,890000,31,8,2014,0,3,3478,4446,0,0,8.318742252692399,8.318742252692399,8.21878715560148
4,2.5,3260,5974,2.0,0,1,3,9,2820,440,2007,0,98115,47.6772,-122.267,2260,6780,1050000,3,2,2015,0,8,2714,4520,0,1,8.089482474360754,7.944492163932159,7.723120092266331
4,3.5,3660,4760,2.0,0,0,3,9,2840,820,2014,0,98199,47.6482,-122.409,3210,4640,1110000,15,10,2014,0,0,1100,1430,0,1,8.205218426395412,7.951559331155252,8.07402621612406
3,2.5,2230,4006,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4180,700000,20,2,2015,0,1,1776,1950,0,0,7.709756864454165,7.709756864454165,7.709756864454165
4,3.5,2490,5500,2.0,0,0,3,9,1780,710,2015,0,98136,47.5499,-122.393,1710,5500,899000,11,5,2015,0,0,3010,3790,0,1,7.820037989458753,7.484368643286131,7.444248649496705
4,2.5,3950,10856,3.0,0,0,3,10,3950,0,2013,0,98075,47.5818,-121.996,3200,10856,914500,15,5,2014,0,1,6906,7656,0,0,8.281470857895167,8.281470857895167,8.070906088787819
4,3.5,2630,3757,2.0,0,0,3,10,2200,430,2008,0,98027,47.5322,-122.075,2620,2699,749950,14,5,2015,0,7,1127,79,0,1,7.874739125171811,7.696212639346407,7.8709295967551425
3,3.0,2330,1944,2.5,0,0,3,8,1950,380,2014,0,98027,47.5446,-122.016,2290,1407,669950,14,10,2014,0,0,-386,-883,0,1,7.753623546559746,7.575584651557793,7.736307096548285
4,3.5,3770,8501,2.0,0,0,3,10,3770,0,2008,0,98033,47.6744,-122.196,1520,9660,1020000,1,7,2014,0,6,4731,8140,0,0,8.234830280442056,8.234830280442056,7.326465613840322
5,3.0,2960,15152,2.0,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453,875000,10,7,2014,0,10,12192,7603,0,0,7.992944547318106,7.992944547318106,7.52294091807237
4,3.75,3280,11000,2.0,0,0,3,10,2320,960,2008,0,98033,47.6855,-122.201,2400,8351,1050000,12,5,2014,0,6,7720,5951,0,1,8.09559870137819,7.749322464660356,7.783224016336037
4,2.75,3560,8975,2.0,0,0,3,10,3560,0,2014,0,98004,47.6322,-122.209,3440,12825,1750000,1,11,2014,0,0,5415,9385,0,0,8.177515823846075,8.177515823846075,8.143226750367445
4,3.25,3610,4000,2.0,0,0,3,9,2640,970,2007,0,98199,47.658,-122.396,1980,4000,1010000,12,11,2014,0,7,390,2020,0,1,8.191463051326927,7.878534196140362,7.590852123688581
5,2.75,3030,10335,2.0,0,0,3,9,3030,0,2013,0,98056,47.5305,-122.184,2720,11213,819995,15,5,2014,0,1,7305,8493,0,0,8.016317898503415,8.016317898503415,7.908387159290043
5,2.75,3170,8093,2.0,0,0,3,9,3170,0,2014,0,98075,47.5933,-122.06,3210,7062,890776,11,8,2014,0,0,4923,3852,0,0,8.061486866871327,8.061486866871327,8.07402621612406
4,2.5,3040,6425,2.0,0,0,3,8,3040,0,2008,0,98052,47.6788,-122.117,3040,7800,776000,6,5,2014,0,6,3385,4760,0,0,8.019612794400267,8.019612794400267,8.019612794400267
5,4.25,4010,8252,2.0,0,0,3,10,4010,0,2015,0,98075,47.5974,-122.013,3370,8252,1150000,3,2,2015,0,0,4242,4882,0,0,8.296546520300614,8.296546520300614,8.122668023346407
4,3.5,2340,2810,2.0,0,2,3,8,1730,610,2011,0,98027,47.5403,-122.028,2600,2843,735000,10,4,2015,0,4,470,243,0,1,7.757906208351747,7.455876687491824,7.8632667240095735
2,2.75,2700,8572,1.0,0,0,3,9,2700,0,2007,0,98053,47.7236,-122.033,2680,8569,810000,8,7,2014,0,7,5872,5889,0,0,7.90100705199242,7.90100705199242,7.893572073504902
4,3.75,3790,8797,2.0,0,0,3,11,3290,500,2006,0,98039,47.6351,-122.236,2660,12150,1870000,27,2,2015,0,9,5007,9490,0,1,8.240121298076472,8.098642843759418,7.886081401775745
4,2.5,3570,6218,2.0,0,0,3,9,3570,0,2014,0,98052,47.7046,-122.123,3230,5972,942990,15,12,2014,0,0,2648,2742,0,0,8.180320874773685,8.180320874773685,8.080237416216702
4,2.5,3650,7090,2.0,0,0,3,10,3650,0,2008,0,98074,47.606,-122.052,3860,7272,861111,5,5,2015,0,7,3440,3412,0,0,8.202482446576537,8.202482446576537,8.258422462458876
3,2.5,3310,5300,2.0,0,2,3,8,2440,870,2008,0,98136,47.5178,-122.389,2140,7500,670000,23,6,2014,0,6,1990,5360,0,1,8.104703468371108,7.799753318287247,7.668561108015897
3,2.5,2100,4097,2.0,0,0,3,9,2100,0,2008,0,98004,47.5983,-122.2,1780,4764,999999,26,2,2015,0,7,1997,2984,0,0,7.649692623711514,7.649692623711514,7.484368643286131
4,3.25,2630,7770,2.0,0,0,3,9,2630,0,2014,0,98126,47.5459,-122.377,1370,7770,715000,27,2,2015,0,1,5140,6400,0,0,7.874739125171811,7.874739125171811,7.222566018822171
3,2.5,2110,1339,2.0,0,0,3,8,1410,700,2014,0,98122,47.6088,-122.311,1630,2670,747450,20,8,2014,0,0,-771,1040,0,1,7.6544432264701125,7.251344983372214,7.396335293800808
