bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,sqft_living_log,sqft_above_log,sqft_living15_log,0,1,2014,2015,0,1,0,1,0,1
3,2.5,1690,7460,1.0,0,3,7,870,820,1997,0,98146,47.4964,-122.353,1900,7302,285000,13,8,0,17,5770,5402,7.432483807917119,6.76849321164863,7.549609165154532,1,0,1,0,1,0,0,1,0,1
3,2.5,1600,7982,2.0,0,3,8,1600,0,1993,0,98001,47.3397,-122.266,1890,9830,315000,28,7,0,21,6382,7940,7.377758908227872,7.377758908227872,7.544332108053688,1,0,1,0,1,0,1,0,1,0
6,3.0,2530,9000,1.0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000,830000,17,12,0,36,6470,4114,7.835974581721566,7.835974581721566,7.542213463193403,1,0,1,0,1,0,1,0,1,0
3,2.25,1860,1558,3.0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456,539950,10,2,0,1,-302,696,7.528331766707247,7.528331766707247,7.473069088032197,1,0,0,1,1,0,1,0,0,1
3,2.25,2390,4590,2.0,0,3,8,2090,300,1941,1998,98105,47.6615,-122.276,2280,5179,980000,14,8,57,73,2200,2899,7.779048644925556,7.644919344958857,7.731930721948486,1,0,1,0,0,1,0,1,0,1
4,2.5,3100,8529,2.0,0,3,9,3100,0,1990,0,98074,47.6252,-122.029,2710,8344,735000,18,7,0,24,5429,5634,8.039157390473237,8.039157390473237,7.904703913873747,1,0,1,0,1,0,1,0,1,0
5,2.25,2650,9140,1.0,1,3,8,1350,1300,1965,0,98177,47.7772,-122.387,2700,7800,536000,22,1,0,50,6490,5100,7.882314918980268,7.2078598714324755,7.90100705199242,1,0,0,1,1,0,0,1,0,1
3,2.0,1520,5000,1.5,0,3,7,1140,380,1945,0,98107,47.6733,-122.389,1530,4650,575000,23,2,0,70,3480,3120,7.326465613840322,7.038783541388542,7.333023014386481,1,0,0,1,1,0,0,1,0,1
2,1.0,1510,4000,1.0,0,3,6,930,580,1924,0,98117,47.6917,-122.38,1300,4000,500000,25,9,0,90,2490,2700,7.31986492980897,6.835184586147301,7.170119543449628,1,0,1,0,1,0,0,1,0,1
4,1.75,1960,7950,1.0,0,4,8,1960,0,1967,0,98023,47.3109,-122.377,1960,8400,285500,16,6,0,47,5990,6440,7.580699752224563,7.580699752224563,7.580699752224563,1,0,1,0,1,0,1,0,1,0
4,2.75,2270,7375,1.0,0,4,7,1290,980,1973,0,98034,47.7222,-122.168,1750,7760,498000,14,5,0,41,5105,6010,7.727535110475448,7.162397497355718,7.467371066917559,1,0,1,0,1,0,0,1,1,0
2,1.0,910,6282,1.0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281,412000,21,8,0,75,5372,5311,6.813444599510896,6.813444599510896,6.877296071497429,1,0,1,0,1,0,1,0,0,1
4,2.5,2100,8220,1.0,0,4,8,1300,800,1975,0,98052,47.6733,-122.145,2160,8348,607000,23,3,0,40,6120,6188,7.649692623711514,7.170119543449628,7.67786350067821,1,0,0,1,1,0,0,1,1,0
3,1.0,1000,8512,1.0,0,3,6,1000,0,1991,0,98022,47.2151,-121.993,1490,10395,199000,24,6,0,23,7512,8905,6.907755278982137,6.907755278982137,7.306531398939505,1,0,1,0,1,0,1,0,1,0
4,2.75,2760,18306,1.0,0,3,7,1630,1130,1978,0,98034,47.7302,-122.215,2470,9856,492500,21,7,0,36,15546,7386,7.9229859587111955,7.396335293800808,7.8119734296220225,1,0,1,0,1,0,0,1,1,0
4,2.5,2840,11044,2.0,0,3,8,2840,0,2001,0,98034,47.7134,-122.237,1934,9605,585000,19,6,0,13,8204,7671,7.951559331155252,7.951559331155252,7.56734567601324,1,0,1,0,1,0,1,0,1,0
3,2.5,1860,5321,2.0,0,3,7,1860,0,2000,0,98038,47.3848,-122.033,1940,5205,326995,8,12,0,14,3461,3265,7.528331766707247,7.528331766707247,7.570443252057374,1,0,1,0,1,0,1,0,1,0
4,2.25,1920,9660,1.0,0,4,8,1920,0,1968,0,98058,47.4544,-122.143,1890,7800,372500,13,8,0,46,7740,5910,7.560080465021827,7.560080465021827,7.544332108053688,1,0,1,0,1,0,1,0,1,0
4,2.5,2100,8501,2.0,0,5,7,2100,0,1993,0,98022,47.1951,-122.01,2130,8560,344000,29,10,0,21,6401,6430,7.649692623711514,7.649692623711514,7.6638772587034705,1,0,1,0,1,0,1,0,1,0
4,3.0,2430,7163,2.0,0,3,8,2430,0,2003,0,98038,47.3558,-122.013,2430,6028,409950,2,9,0,11,4733,3598,7.795646536334594,7.795646536334594,7.795646536334594,1,0,1,0,1,0,1,0,1,0
3,2.0,1880,4000,1.0,2,3,8,1280,600,1950,0,98199,47.6375,-122.391,1920,4000,625000,15,7,0,64,2120,2080,7.539027055823995,7.154615356913663,7.560080465021827,1,0,1,0,1,0,0,1,0,1
3,1.75,1350,9000,1.0,0,3,7,1350,0,1987,0,98045,47.4487,-121.773,1370,9500,304950,12,5,0,28,7650,8130,7.2078598714324755,7.2078598714324755,7.222566018822171,1,0,0,1,1,0,1,0,1,0
3,1.75,1430,13399,1.0,0,4,7,900,530,1946,0,98168,47.4787,-122.275,1720,6415,215000,23,7,0,68,11969,4695,7.265429723253953,6.802394763324311,7.450079569807499,1,0,1,0,1,0,0,1,0,1
5,1.75,2840,12870,2.0,2,4,7,2840,0,1925,0,98178,47.4961,-122.235,2170,9612,345000,27,4,0,90,10030,7442,7.951559331155252,7.951559331155252,7.682482446534506,1,0,0,1,1,0,1,0,0,1
2,2.0,1930,5479,1.0,0,3,8,1930,0,2005,0,98053,47.7054,-122.011,1900,5479,548050,4,2,0,10,3549,3579,7.5652752818989315,7.5652752818989315,7.549609165154532,1,0,0,1,1,0,1,0,1,0
2,1.0,720,4920,1.0,0,3,6,720,0,1941,0,98126,47.5352,-122.371,670,4920,314000,27,10,0,73,4200,4250,6.579251212010101,6.579251212010101,6.507277712385012,1,0,1,0,1,0,1,0,0,1
5,1.75,2300,6720,2.0,0,3,7,2300,0,1905,0,98108,47.528,-122.32,1200,6000,400000,15,7,0,109,4420,4800,7.7406644019172415,7.7406644019172415,7.090076835776092,1,0,1,0,1,0,1,0,0,1
1,1.0,460,4120,1.0,0,3,4,460,0,1937,0,98055,47.4868,-122.199,990,4120,247000,14,11,0,77,3660,3130,6.131226489483141,6.131226489483141,6.897704943128636,1,0,1,0,1,0,1,0,1,0
2,1.75,1240,4120,1.0,0,4,7,890,350,1906,0,98105,47.6689,-122.314,1640,3740,540000,1,4,0,109,2880,2100,7.122866658599083,6.7912214627261855,7.402451520818244,1,0,0,1,1,0,0,1,0,1
3,1.75,2120,9146,1.0,0,3,8,1260,860,1981,0,98074,47.6475,-122.064,2040,10485,525000,2,10,0,33,7026,8445,7.659171367666058,7.138866999945524,7.620705086838262,1,0,1,0,1,0,0,1,1,0
4,2.5,2440,5737,2.0,0,4,8,1700,740,1929,0,98119,47.6472,-122.367,2020,5543,820000,10,4,0,86,3297,3523,7.799753318287247,7.438383530044307,7.61085279039525,1,0,0,1,1,0,0,1,0,1
2,1.0,1180,10200,1.0,0,4,7,1180,0,1955,0,98148,47.4358,-122.336,1330,10200,244000,18,12,0,59,9020,8870,7.07326971745971,7.07326971745971,7.1929342212158,1,0,1,0,1,0,1,0,0,1
1,1.0,520,4800,1.0,0,3,5,520,0,1930,0,98106,47.5533,-122.363,800,4960,275000,18,12,0,84,4280,4160,6.253828811575473,6.253828811575473,6.684611727667927,1,0,1,0,1,0,1,0,0,1
5,2.5,2250,7945,1.0,0,4,7,1360,890,1977,0,98034,47.7316,-122.221,1820,7866,446950,2,12,0,37,5695,6046,7.718685495198466,7.215239978730097,7.506591780070841,1,0,1,0,1,0,0,1,1,0
3,2.5,2050,5694,2.0,2,3,8,2050,0,2004,0,98065,47.5331,-121.855,2680,7187,457000,29,7,0,10,3644,4507,7.625595072132453,7.625595072132453,7.893572073504902,1,0,1,0,1,0,1,0,1,0
3,1.5,1250,9484,1.0,0,4,7,1250,0,1969,0,98042,47.3675,-122.147,1320,9600,210000,5,9,0,45,8234,8280,7.1308988302963465,7.1308988302963465,7.1853870155804165,1,0,1,0,1,0,1,0,1,0
4,2.5,2130,9100,1.0,0,3,8,1290,840,1978,0,98030,47.3815,-122.169,1770,7700,220000,22,9,0,36,6970,5930,7.6638772587034705,7.162397497355718,7.478734825567875,1,0,1,0,1,0,0,1,1,0
3,2.0,2250,8800,1.0,0,4,7,1250,1000,1925,0,98116,47.5737,-122.409,2250,4800,589000,13,6,0,89,6550,2550,7.718685495198466,7.1308988302963465,7.718685495198466,1,0,1,0,1,0,0,1,0,1
4,2.0,1880,3840,1.0,0,3,7,970,910,1904,0,98144,47.5929,-122.303,1670,1820,435000,30,6,0,110,1960,150,7.539027055823995,6.877296071497429,7.4205789054108,1,0,1,0,1,0,0,1,0,1
3,1.0,1520,10798,1.0,0,3,7,1520,0,1953,0,98028,47.7635,-122.262,1670,9876,375000,16,7,0,61,9278,8206,7.326465613840322,7.326465613840322,7.4205789054108,1,0,1,0,1,0,1,0,1,0
4,3.5,4010,9654,2.0,0,3,10,4010,0,2007,0,98004,47.5891,-122.2,1870,9873,1740000,17,10,0,7,5644,8003,8.296546520300614,8.296546520300614,7.533693709848633,1,0,1,0,1,0,1,0,1,0
2,1.75,1660,5581,1.0,0,3,8,1660,0,2005,0,98053,47.713,-122.033,1670,4871,545000,11,12,0,9,3921,3201,7.414572881350589,7.414572881350589,7.4205789054108,1,0,1,0,1,0,1,0,1,0
3,2.25,3400,10000,2.0,0,3,10,3400,0,1983,0,98115,47.6846,-122.284,1860,5100,970000,22,10,0,31,6600,3240,8.131530710604252,8.131530710604252,7.528331766707247,1,0,1,0,1,0,1,0,0,1
2,1.75,2320,6755,1.0,0,5,8,1380,940,1946,0,98199,47.6398,-122.403,1990,5000,705000,18,7,0,68,4435,3010,7.749322464660356,7.22983877815125,7.595889917718538,1,0,1,0,1,0,0,1,0,1
5,3.25,3740,11536,2.0,0,4,9,2540,1200,1984,0,98006,47.5599,-122.108,2920,11258,915557,16,3,0,31,7796,8338,8.226840890408578,7.8399193600125825,7.979338895262328,1,0,0,1,1,0,0,1,1,0
4,1.5,1810,9000,1.5,0,3,7,1810,0,1960,0,98168,47.4911,-122.322,1520,9780,259000,9,2,0,55,7190,8260,7.501082124259871,7.501082124259871,7.326465613840322,1,0,0,1,1,0,1,0,0,1
2,2.25,3170,3000,2.0,2,5,10,1990,1180,1900,0,98109,47.6291,-122.351,2980,5061,1700000,13,6,0,114,-170,2081,8.061486866871327,7.595889917718538,7.99967857949945,1,0,1,0,1,0,0,1,0,1
3,1.75,1680,8610,1.0,0,4,7,1290,390,1969,0,98034,47.7246,-122.173,1640,8809,427000,1,12,0,45,6930,7169,7.426549072397305,7.162397497355718,7.402451520818244,1,0,1,0,1,0,0,1,1,0
2,1.0,930,3100,1.0,0,3,6,930,0,1911,0,98144,47.5943,-122.302,1670,3800,390000,11,8,0,103,2170,2130,6.835184586147301,6.835184586147301,7.4205789054108,1,0,1,0,1,0,1,0,0,1
3,2.5,2390,8000,2.0,0,3,8,2390,0,1995,0,98042,47.3895,-122.154,2070,7585,363000,12,2,0,20,5610,5515,7.779048644925556,7.779048644925556,7.635303886259415,1,0,0,1,1,0,1,0,1,0
4,2.5,2680,3626,1.5,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500,612000,7,8,0,86,946,2550,7.893572073504902,7.426549072397305,7.575584651557793,1,0,1,0,1,0,0,1,0,1
4,1.75,1790,10186,1.0,0,4,8,1790,0,1965,0,98177,47.7769,-122.376,1790,9142,380000,16,9,0,49,8396,7352,7.489970898834801,7.489970898834801,7.489970898834801,1,0,1,0,1,0,1,0,0,1
4,3.0,1680,6003,1.0,0,3,7,1150,530,1997,0,98002,47.2885,-122.218,1820,6207,230000,18,8,0,17,4323,4387,7.426549072397305,7.047517221357296,7.506591780070841,1,0,1,0,1,0,0,1,1,0
3,1.75,1570,2600,1.5,0,4,8,1570,0,1931,0,98117,47.6867,-122.37,1490,4000,580000,14,4,0,84,1030,2510,7.358830898342354,7.358830898342354,7.306531398939505,1,0,0,1,1,0,1,0,0,1
3,1.0,2230,3200,2.0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400,770000,19,11,0,96,970,3120,7.709756864454165,7.396335293800808,7.731930721948486,1,0,1,0,1,0,0,1,0,1
4,2.0,1260,8400,1.0,0,3,6,1260,0,1991,0,98022,47.1946,-122.0,1120,8400,207200,24,9,0,23,7140,7280,7.138866999945524,7.138866999945524,7.02108396428914,1,0,1,0,1,0,1,0,1,0
3,2.0,1790,11430,1.0,0,3,7,1190,600,1985,0,98074,47.6319,-122.035,1700,12114,525000,5,3,0,30,9640,10414,7.489970898834801,7.081708586105575,7.438383530044307,1,0,0,1,1,0,0,1,1,0
3,2.5,2440,7419,1.0,0,3,7,1520,920,1961,0,98103,47.6857,-122.334,2440,4880,925000,9,2,0,54,4979,2440,7.799753318287247,7.326465613840322,7.799753318287247,1,0,0,1,1,0,0,1,0,1
4,2.25,2410,4000,2.0,0,5,8,1650,760,1910,0,98115,47.6727,-122.316,1820,4000,883000,2,9,0,104,1590,2180,7.787382026484701,7.408530566894626,7.506591780070841,1,0,1,0,1,0,0,1,0,1
4,2.5,1780,2992,2.0,0,3,7,1780,0,2003,0,98072,47.7633,-122.149,1610,2961,455000,8,5,0,12,1212,1351,7.484368643286131,7.484368643286131,7.383989457978509,1,0,0,1,1,0,1,0,1,0
3,2.5,1900,5194,2.0,0,3,7,1900,0,2004,0,98058,47.4391,-122.117,2230,5194,343500,22,9,0,10,3294,2964,7.549609165154532,7.549609165154532,7.709756864454165,1,0,1,0,1,0,1,0,1,0
2,1.0,960,8450,1.0,0,5,6,960,0,1950,0,98155,47.755,-122.316,1090,8450,244000,14,11,0,64,7490,7360,6.866933284461882,6.866933284461882,6.993932975223189,1,0,1,0,1,0,1,0,0,1
3,1.75,1640,11730,1.0,0,5,7,1640,0,1967,0,98034,47.7351,-122.189,1640,7770,397000,19,11,0,47,10090,6130,7.402451520818244,7.402451520818244,7.402451520818244,1,0,1,0,1,0,1,0,1,0
2,1.0,850,5000,1.0,0,3,6,850,0,1976,0,98198,47.3817,-122.314,1160,5000,180500,16,3,0,39,4150,3840,6.745236349484363,6.745236349484363,7.05617528410041,1,0,0,1,1,0,1,0,0,1
3,2.75,2150,6576,1.0,0,4,7,1900,250,1926,0,98155,47.7539,-122.308,2150,9071,310000,4,3,0,89,4426,6921,7.673223121121708,7.549609165154532,7.673223121121708,1,0,0,1,1,0,0,1,0,1
4,2.5,2780,3969,2.0,0,3,7,2780,0,2005,0,98042,47.3992,-122.164,2260,4160,315000,28,1,0,10,1189,1900,7.930206206684683,7.930206206684683,7.723120092266331,1,0,0,1,1,0,1,0,1,0
3,1.0,1030,4958,1.0,0,5,7,1030,0,1952,0,98105,47.6647,-122.277,2230,6987,718000,3,6,0,62,3928,4757,6.937314081223682,6.937314081223682,7.709756864454165,1,0,1,0,1,0,1,0,0,1
3,1.75,1930,7267,1.0,0,4,7,1330,600,1977,0,98002,47.3217,-122.205,1600,7698,279950,9,10,0,37,5337,6098,7.5652752818989315,7.1929342212158,7.377758908227872,1,0,1,0,1,0,0,1,1,0
3,2.5,2080,9612,1.0,3,4,8,1700,380,1940,0,98125,47.7293,-122.283,2560,10202,689000,21,10,0,74,7532,7642,7.640123172695364,7.438383530044307,7.847762537473608,1,0,1,0,1,0,0,1,0,1
4,2.5,3520,9901,2.0,0,3,10,3520,0,1998,0,98074,47.6084,-122.011,3490,9667,828000,18,8,0,16,6381,6177,8.166216268592143,8.166216268592143,8.157657015196472,1,0,1,0,1,0,1,0,1,0
2,1.0,890,8100,1.0,0,3,6,890,0,1942,0,98146,47.4839,-122.34,1260,8100,150000,25,6,0,72,7210,6840,6.7912214627261855,6.7912214627261855,7.138866999945524,1,0,1,0,1,0,1,0,0,1
3,1.75,1640,3400,1.0,0,4,7,930,710,1926,0,98105,47.6694,-122.3,1380,3750,505400,1,3,0,89,1760,2370,7.402451520818244,6.835184586147301,7.22983877815125,1,0,0,1,1,0,0,1,0,1
3,1.0,1040,5000,1.0,0,3,7,1040,0,1959,0,98146,47.5122,-122.358,1440,5000,217450,15,5,0,55,3960,3560,6.946975992135418,6.946975992135418,7.272398392570047,1,0,1,0,1,0,1,0,0,1
4,2.5,2820,4174,2.0,0,3,9,2820,0,2004,0,98034,47.7112,-122.226,2560,4853,677000,18,12,0,10,1354,2293,7.944492163932159,7.944492163932159,7.847762537473608,1,0,1,0,1,0,1,0,1,0
3,2.5,2590,7237,2.0,0,3,8,2590,0,2004,0,98125,47.7113,-122.309,1670,7648,620000,9,6,0,10,4647,5978,7.859413154693583,7.859413154693583,7.4205789054108,1,0,1,0,1,0,1,0,0,1
3,2.25,1540,5449,1.0,0,2,7,1180,360,1989,0,98023,47.29,-122.358,1460,6740,176000,10,12,0,25,3909,5280,7.339537695407674,7.07326971745971,7.286191714702382,1,0,1,0,1,0,0,1,1,0
3,1.0,960,7218,1.0,0,4,7,960,0,1969,0,98034,47.7278,-122.226,1580,9104,330000,14,4,0,46,6258,7524,6.866933284461882,6.866933284461882,7.365180126021013,1,0,0,1,1,0,1,0,1,0
3,2.5,1190,8175,1.0,0,3,7,1190,0,1986,0,98055,47.4556,-122.203,2230,9520,290000,29,10,0,28,6985,7290,7.081708586105575,7.081708586105575,7.709756864454165,1,0,1,0,1,0,1,0,1,0
4,2.5,2770,9532,2.0,0,4,9,2770,0,1988,0,98029,47.5688,-122.012,2770,9219,711000,15,7,0,26,6762,6449,7.926602599181384,7.926602599181384,7.926602599181384,1,0,1,0,1,0,1,0,1,0
3,1.75,1060,8100,2.0,0,4,7,1060,0,1983,0,98038,47.3617,-122.047,1410,8100,295000,22,4,0,32,7040,6690,6.966024187106113,6.966024187106113,7.251344983372214,1,0,0,1,1,0,1,0,1,0
5,3.25,4010,12110,2.0,0,3,11,4010,0,2003,0,98059,47.5228,-122.151,4010,12334,1100000,11,11,0,11,8100,8324,8.296546520300614,8.296546520300614,8.296546520300614,1,0,1,0,1,0,1,0,1,0
3,2.0,1140,7078,1.0,0,4,7,1140,0,1991,0,98031,47.4057,-122.185,1460,7078,257500,25,9,0,23,5938,5618,7.038783541388542,7.038783541388542,7.286191714702382,1,0,1,0,1,0,1,0,1,0
4,1.0,1910,16320,1.5,0,3,6,1910,0,1934,0,98106,47.5151,-122.366,1380,9000,240000,9,6,0,80,14410,7620,7.554858521040676,7.554858521040676,7.22983877815125,1,0,1,0,1,0,1,0,0,1
4,2.5,2340,8955,2.0,0,3,9,2340,0,1990,0,98074,47.6283,-122.026,2340,8955,645000,12,12,0,24,6615,6615,7.757906208351747,7.757906208351747,7.757906208351747,1,0,1,0,1,0,1,0,1,0
2,1.75,1170,2400,1.0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,499000,6,5,0,111,1230,2349,7.064759027791802,6.606650186198215,7.358830898342354,1,0,1,0,1,0,0,1,0,1
3,1.0,1290,9526,1.5,0,3,7,1290,0,1961,0,98034,47.7111,-122.213,1290,9508,321000,20,10,0,53,8236,8218,7.162397497355718,7.162397497355718,7.162397497355718,1,0,1,0,1,0,1,0,1,0
3,2.5,1810,1658,3.0,0,3,8,1810,0,1998,0,98117,47.6955,-122.376,1470,1585,449000,22,8,0,16,-152,115,7.501082124259871,7.501082124259871,7.293017679772782,1,0,1,0,1,0,1,0,0,1
3,2.5,1820,5280,1.0,0,4,7,910,910,1949,0,98117,47.6892,-122.375,1600,4820,515000,7,1,0,66,3460,3220,7.506591780070841,6.813444599510896,7.377758908227872,1,0,0,1,1,0,0,1,0,1
4,1.5,2220,12385,1.0,0,3,8,1270,950,1978,0,98033,47.6734,-122.185,2030,8831,456000,2,10,0,36,10165,6801,7.705262474866325,7.146772179452637,7.615791072035833,1,0,1,0,1,0,0,1,1,0
4,2.5,2920,7700,2.0,0,3,9,2920,0,2003,0,98019,47.7351,-121.975,2920,8943,515500,18,6,0,11,4780,6023,7.979338895262328,7.979338895262328,7.979338895262328,1,0,1,0,1,0,1,0,1,0
4,2.5,2630,6100,2.0,0,3,8,2630,0,2004,0,98072,47.7735,-122.167,2360,5765,576925,19,11,0,10,3470,3405,7.874739125171811,7.874739125171811,7.766416898019655,1,0,1,0,1,0,1,0,1,0
3,1.75,1320,10416,1.0,0,3,7,1320,0,1996,0,98031,47.3902,-122.208,1670,7991,243000,2,1,0,19,9096,6321,7.1853870155804165,7.1853870155804165,7.4205789054108,1,0,0,1,1,0,1,0,1,0
3,2.0,1400,8640,1.0,0,5,7,1400,0,1968,0,98003,47.3182,-122.319,1270,9375,253400,28,5,0,46,7240,8105,7.24422751560335,7.24422751560335,7.146772179452637,1,0,1,0,1,0,1,0,1,0
3,2.5,1600,3580,2.0,0,3,7,1600,0,2000,0,98178,47.4939,-122.261,2020,4327,292000,13,4,0,15,1980,2307,7.377758908227872,7.377758908227872,7.61085279039525,1,0,0,1,1,0,1,0,0,1
3,2.5,1490,8005,1.0,0,3,7,1090,400,1976,0,98058,47.4359,-122.165,1880,7905,271500,3,12,0,38,6515,6025,7.306531398939505,6.993932975223189,7.539027055823995,1,0,1,0,1,0,0,1,1,0
2,2.5,2170,6750,1.0,0,3,8,2170,0,2012,0,98053,47.7115,-122.014,2150,6074,765000,27,8,0,2,4580,3924,7.682482446534506,7.682482446534506,7.673223121121708,1,0,1,0,1,0,1,0,1,0
3,3.25,1280,1730,2.0,0,3,8,1090,190,2005,0,98177,47.7032,-122.36,1280,2121,375000,12,3,0,10,450,841,7.154615356913663,6.993932975223189,7.154615356913663,1,0,0,1,1,0,0,1,0,1
3,2.0,1620,9566,1.0,0,4,7,1620,0,1968,0,98059,47.474,-122.146,1660,10011,382880,11,5,0,47,7946,8351,7.390181428226429,7.390181428226429,7.414572881350589,1,0,0,1,1,0,1,0,1,0
3,2.5,2630,10100,1.0,0,4,9,1580,1050,1967,0,98006,47.5638,-122.153,2400,9700,852500,9,6,0,47,7470,7300,7.874739125171811,7.365180126021013,7.783224016336037,1,0,1,0,1,0,0,1,1,0
3,1.5,1240,8738,1.0,0,3,7,1240,0,1959,0,98005,47.5849,-122.17,1440,9344,475000,24,11,0,55,7498,7904,7.122866658599083,7.122866658599083,7.272398392570047,1,0,1,0,1,0,1,0,1,0
3,1.75,1300,2580,1.0,0,5,7,820,480,1919,0,98115,47.674,-122.319,1180,2820,462000,23,5,0,95,1280,1640,7.170119543449628,6.709304340258298,7.07326971745971,1,0,1,0,1,0,0,1,0,1
4,1.5,1890,7540,1.0,0,4,7,1890,0,1967,0,98155,47.7534,-122.318,1890,8515,330000,30,1,0,48,5650,6625,7.544332108053688,7.544332108053688,7.544332108053688,1,0,0,1,1,0,1,0,0,1
3,2.25,1890,12236,1.0,0,3,8,1890,0,1978,0,98074,47.6232,-122.047,2390,12323,473000,25,7,0,36,10346,9933,7.544332108053688,7.544332108053688,7.779048644925556,1,0,1,0,1,0,1,0,1,0
3,1.5,2440,7200,1.0,0,3,7,2440,0,1949,0,98118,47.5604,-122.274,1920,6900,550000,21,11,0,65,4760,4980,7.799753318287247,7.799753318287247,7.560080465021827,1,0,1,0,1,0,1,0,0,1
3,2.25,1780,7280,1.0,2,3,7,1340,440,1972,0,98034,47.723,-122.215,2060,7280,449500,23,6,0,42,5500,5220,7.484368643286131,7.200424892944957,7.630461261783627,1,0,1,0,1,0,0,1,1,0
4,2.75,2830,13059,2.0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596,744000,21,5,0,16,10229,7756,7.948031990637284,7.948031990637284,8.253227645581772,1,0,1,0,1,0,1,0,1,0
4,2.0,2490,4700,1.0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000,700000,7,5,0,63,2210,2760,7.820037989458753,7.432483807917119,7.714231144849085,1,0,0,1,1,0,0,1,0,1
4,2.5,1560,12220,1.5,0,4,7,1560,0,1965,0,98027,47.5287,-122.053,1920,12220,511100,30,9,0,49,10660,10300,7.352441100243583,7.352441100243583,7.560080465021827,1,0,1,0,1,0,1,0,1,0
3,2.5,1980,4500,2.0,0,3,7,1980,0,2012,0,98042,47.3671,-122.113,2200,4500,317950,16,9,0,2,2520,2300,7.590852123688581,7.590852123688581,7.696212639346407,1,0,1,0,1,0,1,0,1,0
3,1.75,1490,11360,1.0,0,3,8,1490,0,1975,0,98008,47.5896,-122.12,2350,10320,490000,15,8,0,39,9870,7970,7.306531398939505,7.306531398939505,7.762170607138205,1,0,1,0,1,0,1,0,1,0
4,3.5,3090,4060,2.0,0,3,8,2420,670,1992,0,98144,47.5733,-122.287,1720,4080,760000,19,2,0,23,970,2360,8.035926369891792,7.791522819150732,7.450079569807499,1,0,0,1,1,0,0,1,0,1
3,2.25,1580,8659,1.0,0,4,7,1220,360,1961,0,98011,47.7599,-122.215,1970,9650,475000,21,4,0,54,7079,7680,7.365180126021013,7.106606137727303,7.585788821732034,1,0,0,1,1,0,0,1,1,0
3,2.75,2692,6197,2.0,0,3,9,2692,0,2007,0,98030,47.3569,-122.202,2336,5700,435000,26,3,0,8,3505,3364,7.898039690764619,7.898039690764619,7.756195343948118,1,0,0,1,1,0,1,0,1,0
3,2.5,1740,3690,2.0,0,3,8,1740,0,2000,0,98065,47.5345,-121.867,2100,4944,399000,1,11,0,14,1950,2844,7.461640392208575,7.461640392208575,7.649692623711514,1,0,1,0,1,0,1,0,1,0
3,2.0,1940,3800,1.0,0,4,7,1050,890,1927,0,98115,47.6842,-122.309,1700,3800,627000,26,8,0,87,1860,2100,7.570443252057374,6.956545443151569,7.438383530044307,1,0,1,0,1,0,0,1,0,1
4,2.5,2150,5100,1.5,0,3,7,1290,860,1991,0,98106,47.5338,-122.36,1920,5100,346500,2,10,0,23,2950,3180,7.673223121121708,7.162397497355718,7.560080465021827,1,0,1,0,1,0,0,1,0,1
3,1.5,1320,8000,1.0,0,3,7,1320,0,1957,0,98008,47.6027,-122.122,1720,8100,412000,14,4,0,58,6680,6380,7.1853870155804165,7.1853870155804165,7.450079569807499,1,0,0,1,1,0,1,0,1,0
3,1.75,1850,9655,1.0,0,3,7,1100,750,1959,0,98155,47.7358,-122.319,1480,8683,373000,5,11,0,55,7805,7203,7.52294091807237,7.003065458786462,7.299797366758161,1,0,1,0,1,0,0,1,0,1
4,2.25,2880,8882,2.0,0,4,8,2480,400,1965,0,98115,47.6999,-122.284,2460,9610,725000,8,8,0,49,6002,7150,7.965545573129992,7.8160138391590275,7.807916628926408,1,0,1,0,1,0,0,1,0,1
6,2.5,2420,11662,1.0,2,4,7,1420,1000,1965,0,98188,47.4459,-122.278,1630,11662,376000,13,8,0,49,9242,10032,7.791522819150732,7.258412150595307,7.396335293800808,1,0,1,0,1,0,0,1,0,1
3,1.0,2020,4120,1.5,0,4,7,1520,500,1929,0,98118,47.5514,-122.271,1200,4635,552500,5,8,0,85,2100,3435,7.61085279039525,7.326465613840322,7.090076835776092,1,0,1,0,1,0,0,1,0,1
5,2.0,2280,19000,1.5,0,3,6,2280,0,1924,0,98166,47.4683,-122.359,1790,11800,365000,26,6,0,90,16720,10010,7.731930721948486,7.731930721948486,7.489970898834801,1,0,1,0,1,0,1,0,0,1
4,2.25,2550,9736,1.0,0,4,8,2550,0,1967,0,98002,47.3193,-122.212,1770,9686,315000,5,3,0,48,7186,7916,7.843848638152472,7.843848638152472,7.478734825567875,1,0,0,1,1,0,1,0,1,0
