bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,zip_binary
3,2.5,2270,7887,2.0,0,2,3,8,2270,0,2004,0,98065,47.5326,-121.855,2550,7133,485000,15,9,2014,0,10,5617,4583,0,0,0
3,2.5,1840,9900,1.0,0,0,3,9,1840,0,1978,0,98007,47.6131,-122.151,2730,9900,552000,2,7,2014,0,36,8060,7170,0,0,0
4,3.25,3820,15293,2.0,0,0,3,10,3820,0,2003,0,98074,47.6097,-122.017,2790,7142,950000,14,7,2014,0,11,11473,4352,0,0,0
3,2.0,1660,7958,1.0,0,0,3,7,1130,530,1983,0,98092,47.3187,-122.171,1550,7647,203700,16,3,2015,0,32,6298,6097,0,1,0
4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757,412000,9,7,2014,0,24,6407,6177,0,1,0
3,2.0,1350,8960,1.0,0,0,4,7,1350,0,1986,0,98038,47.3614,-122.045,1470,8288,237500,6,1,2015,0,29,7610,6818,0,0,0
4,3.5,2970,5000,2.0,0,2,3,9,2200,770,2001,0,98117,47.6772,-122.399,1470,4560,866800,15,8,2014,0,13,2030,3090,0,1,1
3,1.0,1000,5100,1.0,0,0,3,7,860,140,1946,0,98115,47.6857,-122.293,1000,5100,425000,10,3,2015,0,69,4100,4100,0,1,1
3,2.0,1190,6833,1.0,0,0,3,7,1190,0,1995,0,98092,47.3191,-122.18,1540,8000,200000,25,6,2014,0,19,5643,6460,0,0,0
3,1.75,1670,6034,1.0,0,0,3,7,990,680,1957,0,98118,47.5209,-122.286,1230,6034,280000,29,9,2014,0,57,4364,4804,0,1,1
3,1.5,1200,2002,2.0,0,0,3,8,1200,0,1966,0,98055,47.4659,-122.189,1270,1848,140000,26,11,2014,0,48,802,578,0,0,0
5,2.5,2250,10400,1.0,0,0,3,8,1280,970,1973,0,98058,47.4501,-122.139,2140,9592,370000,14,11,2014,0,41,8150,7452,0,1,0
2,0.75,1040,4000,1.0,0,0,3,7,930,110,1909,0,98119,47.6489,-122.372,1700,4800,550000,16,9,2014,0,105,2960,3100,0,1,1
2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,1410000,2,7,2014,0,29,6220,5690,0,1,0
2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,1510000,22,3,2015,0,30,6220,5690,0,1,0
4,1.5,2040,8800,1.0,0,0,4,7,1020,1020,1961,0,98007,47.5965,-122.139,1490,8800,510000,28,5,2014,0,53,6760,7310,0,1,0
3,1.0,1160,10518,1.0,0,0,3,7,1160,0,1960,0,98028,47.7343,-122.22,1670,9380,351000,16,7,2014,0,54,9358,7710,0,0,0
3,1.0,880,10800,1.0,0,0,3,6,880,0,1942,0,98146,47.4949,-122.338,1100,8820,210000,25,3,2015,0,73,9920,7720,0,0,1
3,1.0,950,7620,1.0,0,0,3,6,950,0,1954,0,98106,47.5178,-122.346,1260,7620,137000,19,5,2014,0,60,6670,6360,0,0,1
4,1.5,2430,3600,2.5,0,0,3,8,2430,0,1980,0,98112,47.6351,-122.285,2020,4800,940000,9,4,2015,0,35,1170,2780,0,0,1
3,3.0,2090,7634,1.0,0,0,3,8,1450,640,2001,0,98019,47.7408,-121.974,2090,9600,400000,22,8,2014,0,13,5544,7510,0,1,0
3,2.0,2030,8649,1.0,0,0,3,7,2030,0,1998,0,98056,47.5082,-122.166,1760,7200,365000,21,3,2015,0,17,6619,5440,0,0,0
2,1.0,1060,1600,2.0,0,0,3,7,1060,0,1979,0,98144,47.5888,-122.294,1360,3360,353250,22,5,2014,0,35,540,2000,0,0,1
2,1.5,1090,6750,1.0,0,0,3,7,950,140,1942,0,98117,47.6836,-122.397,1640,6750,455000,29,4,2015,0,73,5660,5110,0,1,1
4,1.75,1920,7455,1.0,0,0,4,7,960,960,1939,1964,98125,47.7106,-122.286,1920,7455,571500,24,11,2014,25,75,5535,5535,1,1,1
2,1.0,1150,3000,1.0,0,0,3,6,780,370,1915,0,98118,47.5624,-122.291,1150,5000,441000,28,3,2015,0,100,1850,3850,0,1,1
6,2.75,3970,9500,1.0,0,0,4,10,2180,1790,1970,0,98005,47.5956,-122.178,2490,9775,810000,13,2,2015,0,45,5530,7285,0,1,0
3,2.25,1880,11556,2.0,0,0,3,8,1880,0,1987,0,98074,47.6283,-122.032,1880,12000,550000,9,4,2015,0,28,9676,10120,0,0,0
2,1.0,1500,4000,1.0,0,0,3,8,1100,400,1933,0,98109,47.6409,-122.353,1980,4000,736000,2,7,2014,0,81,2500,2020,0,1,1
3,2.5,2530,9932,2.0,0,0,3,8,2530,0,1995,0,98052,47.6853,-122.16,2140,7950,717500,5,2,2015,0,20,7402,5810,0,0,0
2,1.75,1930,11200,1.0,0,2,3,8,1430,500,1951,0,98177,47.7576,-122.37,2840,12408,581000,21,11,2014,0,63,9270,9568,0,1,1
3,2.0,1510,4560,2.0,0,0,4,7,1510,0,1909,1995,98116,47.5689,-122.408,1990,5000,629000,25,7,2014,86,105,3050,3010,1,0,1
3,2.0,1100,5200,1.0,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330,225000,8,12,2014,45,45,4100,4280,1,0,0
3,2.5,1730,6368,2.0,0,0,3,7,1730,0,1993,0,98038,47.3505,-122.032,1780,6597,315000,18,6,2014,0,21,4638,4817,0,0,0
3,2.5,1480,1386,3.0,0,0,3,8,1480,0,2005,0,98029,47.5468,-121.998,1470,1593,425000,10,3,2015,0,10,-94,123,0,0,0
3,1.0,1150,11802,1.0,0,0,4,7,1150,0,1932,1958,98106,47.5624,-122.361,1880,6082,346500,25,6,2014,26,82,10652,4202,1,0,1
3,1.75,2380,10450,1.0,0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,9600,565000,9,2,2015,0,38,8070,7450,0,1,0
4,2.0,3100,8000,1.5,0,0,5,7,2040,1060,1939,0,98103,47.6852,-122.329,1650,4000,1000000,24,12,2014,0,75,4900,2350,0,1,1
2,2.0,2010,3797,1.5,0,0,3,7,1450,560,1922,2004,98108,47.5596,-122.315,1660,4650,400000,5,8,2014,82,92,1787,2990,1,1,1
4,2.0,2270,5760,2.0,0,0,4,8,2270,0,1909,0,98116,47.5809,-122.39,1420,5760,724950,21,11,2014,0,105,3490,4340,0,0,1
3,1.75,2050,16313,1.0,0,0,2,8,2050,0,1973,0,98040,47.5743,-122.212,3180,10264,623000,8,7,2014,0,41,14263,7084,0,0,0
2,1.0,650,5400,1.0,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,4906,295000,24,6,2014,0,64,4750,3596,0,0,1
4,3.25,2780,7875,2.0,0,0,3,9,2780,0,2006,0,98133,47.7294,-122.352,1000,7500,700000,21,5,2014,0,8,5095,6500,0,0,1
2,1.5,1300,1229,2.0,0,0,3,8,1160,140,2000,0,98107,47.6727,-122.375,1430,1255,482000,8,4,2015,0,15,-71,-175,0,1,1
3,2.5,2730,11380,2.0,0,0,3,10,2730,0,1995,0,98075,47.58,-122.057,2800,10070,770000,21,8,2014,0,19,8650,7270,0,0,0
4,2.25,2410,8400,2.0,0,0,5,8,2410,0,1965,0,98008,47.626,-122.119,1910,8056,720000,8,7,2014,0,49,5990,6146,0,0,0
3,1.0,1180,5965,1.5,0,0,4,6,1180,0,1928,0,98125,47.7281,-122.299,1270,7710,355000,19,3,2015,0,87,4785,6440,0,0,1
4,2.5,2600,4506,2.0,0,0,3,9,2600,0,2005,0,98056,47.5146,-122.188,2470,6041,512000,29,7,2014,0,9,1906,3571,0,0,0
2,1.5,1400,1650,3.0,0,0,3,7,1400,0,1999,0,98125,47.7222,-122.29,1430,1650,303000,16,12,2014,0,15,250,220,0,0,1
5,2.5,2220,9360,1.0,0,0,4,7,1110,1110,1968,0,98058,47.4341,-122.169,1780,7704,299000,18,6,2014,0,46,7140,5924,0,1,0
3,2.5,1660,6263,2.0,0,0,3,8,1660,0,2003,0,98042,47.3507,-122.141,2190,6192,285000,23,6,2014,0,11,4603,4002,0,0,0
3,1.75,2330,9652,1.0,0,0,4,8,1590,740,1968,0,98040,47.5714,-122.211,2420,9631,680000,24,9,2014,0,46,7322,7211,0,1,0
4,1.75,1440,6720,1.0,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,285000,2,9,2014,0,60,5280,4964,0,1,1
4,2.25,2920,17023,1.0,0,0,4,9,1690,1230,1977,0,98006,47.5585,-122.134,2710,10681,707000,25,11,2014,0,37,14103,7971,0,1,0
3,2.0,1760,6428,1.0,0,0,4,7,980,780,1942,0,98199,47.6388,-122.397,1760,6004,690000,7,5,2014,0,72,4668,4244,0,1,1
4,1.75,2090,12750,1.0,0,0,3,8,1360,730,1967,0,98166,47.4792,-122.357,2040,12300,290000,4,11,2014,0,47,10660,10260,0,1,1
4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900,425000,17,4,2015,0,34,14875,8310,0,1,0
3,2.75,3280,10558,1.0,0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998,925000,26,1,2015,0,36,7278,6848,0,1,0
3,1.0,1770,12458,1.0,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225,340500,19,12,2014,0,57,10688,6225,0,0,1
2,1.0,920,6600,1.0,0,0,4,6,920,0,1910,0,98118,47.5572,-122.282,1370,5500,365000,21,11,2014,0,104,5680,4130,0,0,1
3,1.75,1690,8489,1.0,0,0,4,7,1690,0,1959,0,98004,47.6079,-122.192,1850,8536,725000,10,7,2014,0,55,6799,6686,0,0,0
3,3.0,2470,7410,2.0,0,0,5,8,1860,610,1977,0,98117,47.6937,-122.392,2390,7800,811000,2,7,2014,0,37,4940,5410,0,1,1
3,1.0,1040,9514,1.0,0,0,4,7,1040,0,1969,0,98059,47.4936,-122.102,1040,9514,299000,10,12,2014,0,45,8474,8474,0,0,0
4,2.0,1220,9147,1.0,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576,287500,21,4,2015,0,62,7927,7356,0,0,1
4,2.25,3500,13875,1.0,0,4,4,9,1830,1670,1938,0,98146,47.5083,-122.388,2960,15000,879950,20,5,2014,0,76,10375,12040,0,1,1
2,1.0,760,3800,1.0,0,0,3,6,760,0,1950,0,98178,47.5019,-122.269,1220,7410,135900,10,11,2014,0,64,3040,6190,0,0,1
4,1.75,2100,6480,1.0,0,0,5,7,1300,800,1947,0,98177,47.7049,-122.359,1840,7500,522500,17,10,2014,0,67,4380,5660,0,1,1
4,1.5,1660,6617,1.0,0,0,5,7,1660,0,1947,0,98155,47.739,-122.323,950,7440,399500,12,3,2015,0,68,4957,6490,0,0,1
3,1.0,1430,5960,1.5,0,0,4,7,1430,0,1917,0,98118,47.562,-122.289,1140,3960,450000,4,5,2015,0,98,4530,2820,0,0,1
3,2.0,1490,9285,1.0,0,0,3,8,1490,0,1995,0,98092,47.3248,-122.169,2040,6681,289999,27,3,2015,0,20,7795,4641,0,0,0
2,1.0,1170,4750,1.0,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.378,1170,2023,540000,24,2,2015,0,112,3580,853,0,0,1
3,1.0,1240,7500,1.0,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750,324950,25,7,2014,0,38,6260,8510,0,0,0
3,2.0,2910,6600,2.0,0,0,4,7,1920,990,1900,1988,98118,47.5576,-122.281,1370,5500,718500,13,6,2014,88,114,3690,4130,1,1,1
6,2.0,2220,8797,1.0,0,0,3,7,2220,0,1977,0,98002,47.2977,-122.227,1170,5123,260000,21,5,2014,0,37,6577,3953,0,0,0
4,1.5,1920,10000,1.0,0,0,4,7,1070,850,1954,0,98006,47.5725,-122.133,1450,10836,430000,2,5,2014,0,60,8080,9386,0,1,0
3,3.25,2780,4002,2.0,0,0,3,8,2780,0,2009,0,98019,47.7348,-121.966,1890,4090,402500,3,6,2014,0,5,1222,2200,0,0,0
4,3.0,3110,4408,2.5,0,3,4,10,2510,600,1931,0,98105,47.6583,-122.27,3250,5669,1420000,11,8,2014,0,83,1298,2419,0,1,1
3,2.25,1820,9766,1.0,0,0,4,7,1450,370,1987,0,98031,47.397,-122.203,1860,8236,275000,28,10,2014,0,27,7946,6376,0,1,0
3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719,250000,3,6,2014,0,18,5887,5954,0,0,0
3,2.75,1800,9550,1.0,0,0,4,7,1320,480,1966,0,98006,47.5679,-122.178,1890,9902,665000,23,5,2014,0,48,7750,8012,0,1,0
2,1.0,1410,3600,1.5,0,0,4,7,1310,100,1925,0,98103,47.6695,-122.338,1740,4200,760000,22,7,2014,0,89,2190,2460,0,1,1
3,2.5,1650,3076,2.0,0,0,3,7,1650,0,2003,0,98053,47.682,-122.035,1560,3064,447000,14,8,2014,0,11,1426,1504,0,0,0
3,1.0,1180,8240,1.0,0,0,4,7,1180,0,1967,0,98003,47.3325,-122.321,1180,7840,205000,8,7,2014,0,47,7060,6660,0,0,0
3,1.5,800,8850,1.0,0,0,4,6,800,0,1959,0,98023,47.3266,-122.348,820,8775,191000,6,5,2014,0,55,8050,7955,0,0,0
2,1.75,1430,7921,1.0,0,0,3,7,1430,0,1983,0,98146,47.5088,-122.371,1290,8040,350000,16,3,2015,0,32,6491,6750,0,0,1
5,3.5,3300,7860,2.0,0,0,3,9,2410,890,2001,0,98006,47.5463,-122.192,2540,9920,789888,30,3,2015,0,14,4560,7380,0,1,0
2,1.0,1220,10170,1.0,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064,443000,23,3,2015,0,67,8950,7074,0,1,1
4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100,695000,29,9,2014,0,14,3672,5290,0,1,1
4,2.0,1380,4048,1.5,0,0,4,7,1380,0,1906,0,98103,47.6583,-122.344,1440,3956,560000,13,2,2015,0,109,2668,2516,0,0,1
3,1.75,1410,5000,1.0,0,0,4,7,810,600,1923,0,98107,47.6727,-122.395,1760,5000,550000,14,7,2014,0,91,3590,3240,0,1,1
2,2.5,3360,6750,2.0,0,0,3,9,3360,0,2004,0,98053,47.7112,-122.033,2510,6750,850000,24,7,2014,0,10,3390,4240,0,0,0
4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2001,0,98019,47.7385,-121.965,2840,10114,550000,18,8,2014,0,13,6155,7274,0,0,0
5,1.0,1750,3861,1.5,0,0,3,7,1750,0,1903,0,98122,47.6075,-122.295,1700,4255,774900,18,11,2014,0,111,2111,2555,0,0,1
3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053,250000,10,7,2014,0,70,7701,6803,0,0,0
2,1.0,800,5220,1.0,0,0,3,6,800,0,1943,0,98125,47.7037,-122.32,1910,5376,250000,3,11,2014,0,71,4420,3466,0,0,1
5,2.25,1980,13132,1.0,0,0,4,7,1260,720,1962,0,98198,47.3984,-122.301,1880,11325,307700,26,8,2014,0,52,11152,9445,0,1,1
3,1.0,1650,5102,1.0,0,0,4,8,1300,350,1953,0,98199,47.6524,-122.404,1440,5102,665000,11,12,2014,0,61,3452,3662,0,1,1
3,2.75,1890,3930,2.0,0,0,3,8,1890,0,1999,0,98065,47.5337,-121.867,2100,4259,375000,24,7,2014,0,15,2040,2159,0,0,0
4,2.5,3360,11637,2.0,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205,420000,3,3,2015,0,25,8277,7675,0,0,0
2,1.0,630,4200,1.0,0,0,3,6,630,0,1930,0,98106,47.5329,-122.348,970,4200,148000,8,7,2014,0,84,3570,3230,0,0,1
3,1.5,1980,4000,2.0,0,0,3,8,1980,0,1919,0,98109,47.6364,-122.351,1980,3600,707000,29,7,2014,0,95,2020,1620,0,0,1
3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,399000,12,11,2014,0,90,3260,3510,0,1,1
3,1.0,1300,14138,1.0,0,0,4,7,1300,0,1943,0,98005,47.593,-122.165,2440,12196,400000,22,12,2014,0,71,12838,9756,0,0,0
3,1.0,1250,7700,1.0,0,0,4,7,1250,0,1955,0,98007,47.5974,-122.149,1520,7700,463000,6,1,2015,0,60,6450,6180,0,0,0
4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,98146,47.4947,-122.369,2490,10907,600000,3,6,2014,0,56,12282,8417,0,1,1
5,2.5,2720,8120,1.0,0,0,3,7,1360,1360,1970,0,98108,47.557,-122.308,2020,8120,429000,28,10,2014,0,44,5400,6100,0,1,1
4,4.25,3250,11780,2.0,0,0,3,8,2360,890,1944,2001,98004,47.6322,-122.203,1800,9000,980000,4,9,2014,57,70,8530,7200,1,1,0
6,3.75,3190,4700,2.0,0,0,3,8,3190,0,2003,0,98042,47.3724,-122.105,2680,5640,359500,21,4,2015,0,12,1510,2960,0,0,0
4,2.5,2570,7980,2.0,0,0,3,9,2570,0,1998,0,98074,47.6378,-122.065,2760,6866,715000,7,11,2014,0,16,5410,4106,0,0,0
3,1.75,1420,6984,1.0,0,0,4,7,980,440,1980,0,98030,47.3748,-122.18,1430,7875,240000,25,3,2015,0,35,5564,6445,0,1,0
4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1968,0,98011,47.7675,-122.226,1290,9600,455000,15,12,2014,0,46,7322,8310,0,1,0
3,2.75,2740,5735,2.0,0,0,3,9,2740,0,2004,0,98052,47.6862,-122.093,2210,5026,675000,11,3,2015,0,11,2995,2816,0,0,0
3,1.75,1250,5375,1.0,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258,283500,29,1,2015,0,30,4125,4938,0,0,1
2,1.0,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,235000,26,8,2014,0,97,2350,3420,0,1,1
4,2.5,3230,12100,1.0,0,0,3,9,1870,1360,1977,0,98006,47.562,-122.146,2670,10200,827000,26,6,2014,0,37,8870,7530,0,1,0
2,1.0,860,8511,1.0,0,0,3,7,860,0,1949,0,98125,47.7312,-122.3,1554,8499,353000,10,9,2014,0,65,7651,6945,0,0,1
4,2.5,2810,11902,2.0,0,0,4,9,2810,0,1993,0,98059,47.5303,-122.143,2990,10754,747500,23,9,2014,0,21,9092,7764,0,0,0
2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1914,0,98144,47.5753,-122.303,1740,4000,341000,12,4,2015,0,101,2960,2260,0,0,1
3,1.0,1160,18055,1.0,0,0,2,5,1160,0,1950,0,98168,47.4772,-122.269,1340,10324,182000,24,11,2014,0,64,16895,8984,0,0,1
3,2.0,1470,2781,2.0,0,0,3,6,1470,0,2003,0,98038,47.349,-122.024,1360,3008,250000,2,12,2014,0,11,1311,1648,0,0,0
4,3.5,2350,13402,2.0,0,3,3,8,1670,680,1994,0,98033,47.6947,-122.19,2250,9474,655000,21,5,2014,0,20,11052,7224,0,1,0
3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800,405000,7,5,2014,0,53,6647,5290,0,0,1
4,1.75,2020,9750,1.0,0,0,3,7,1100,920,1975,0,98074,47.6192,-122.055,1670,9600,390000,18,8,2014,0,39,7730,7930,0,1,0
2,1.0,890,8180,1.0,0,0,3,7,890,0,1947,0,98155,47.737,-122.3,1130,8180,275400,8,10,2014,0,67,7290,7050,0,0,1
3,2.25,2430,5500,2.0,0,0,3,8,1810,620,1989,0,98033,47.6812,-122.196,2040,5500,791000,4,6,2014,0,25,3070,3460,0,1,0
3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1979,0,98052,47.6981,-122.127,1720,7280,424500,8,5,2014,0,35,6240,5560,0,0,0
3,1.0,980,7200,1.0,0,0,4,7,980,0,1950,0,98116,47.5718,-122.395,1180,6572,430000,17,6,2014,0,64,6220,5392,0,0,1
4,2.5,2580,10631,2.0,0,2,4,9,2580,0,1992,0,98033,47.6993,-122.206,4220,10631,865000,5,5,2015,0,23,8051,6411,0,0,0
2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1962,0,98198,47.4051,-122.296,1250,7506,163000,4,3,2015,0,53,6293,6256,0,0,1
4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,1961,0,98006,47.5675,-122.16,2430,9350,920000,8,9,2014,0,53,5945,6920,0,1,0
5,3.25,2680,3011,2.0,0,0,3,9,1870,810,1910,2014,98122,47.6115,-122.287,3440,5165,1030000,11,12,2014,104,104,331,1725,1,1,1
3,1.75,1810,8048,1.0,0,0,4,7,1290,520,1983,0,98055,47.4484,-122.194,1550,9081,325000,24,7,2014,0,31,6238,7531,0,1,0
5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.3538,-122.025,2070,4698,315000,3,6,2014,0,16,2608,2628,0,0,0
4,1.0,1120,8763,1.0,0,0,3,6,1120,0,1971,0,98146,47.508,-122.358,1120,8636,227000,11,9,2014,0,43,7643,7516,0,0,1
4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1900,0,98168,47.4963,-122.318,1790,8417,179000,29,7,2014,0,114,5385,6627,0,1,1
2,1.0,870,2676,1.0,0,0,3,7,820,50,2004,0,98144,47.5702,-122.287,1500,1719,276000,9,10,2014,0,10,1806,219,0,1,1
3,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.7661,-122.262,2160,12000,430000,14,11,2014,0,33,10130,9840,0,1,0
3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465,266490,18,11,2014,0,10,2303,2585,0,0,0
4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,655000,6,8,2014,0,52,5037,6147,0,1,1
3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356,635500,14,11,2014,67,75,1940,2656,1,1,1
3,2.5,2880,11443,2.0,0,0,4,9,2880,0,1986,0,98006,47.5633,-122.111,2840,12530,885000,27,4,2015,0,29,8563,9690,0,0,0
3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.7628,-122.354,1470,8400,352500,18,8,2014,0,61,6930,6930,0,0,1
3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.6012,-122.141,1910,7668,450000,9,7,2014,0,31,6113,5758,0,0,0
3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,1967,2003,98136,47.5497,-122.396,2500,8178,1050000,19,9,2014,36,47,12542,5678,1,1,1
2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.6543,-122.356,1140,1267,476000,21,11,2014,0,15,192,127,0,0,1
3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.3738,-122.042,1940,6996,375000,7,5,2014,0,24,11212,5056,0,0,0
4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425,600600,9,9,2014,0,0,3719,4515,0,0,1
4,1.75,2630,11213,1.0,0,2,4,8,1430,1200,1948,0,98177,47.7158,-122.366,2240,15186,567000,17,11,2014,0,66,8583,12946,0,1,1
4,1.75,2390,12000,1.0,0,0,3,8,1470,920,1979,0,98052,47.7061,-122.163,2110,12000,650000,25,7,2014,0,35,9610,9890,0,1,0
5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,98056,47.5094,-122.182,1560,9010,190000,4,6,2014,0,71,8534,7450,0,0,0
1,1.75,1020,4512,1.0,0,0,3,7,770,250,1937,0,98115,47.6724,-122.266,1230,5029,435500,15,1,2015,0,78,3492,3799,0,1,1
3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1979,0,98107,47.6691,-122.36,1770,6343,685000,11,3,2015,0,36,4233,4573,0,1,1
3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,98023,47.3128,-122.351,1500,7210,252000,19,11,2014,0,30,5670,5710,0,0,0
4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,98028,47.7682,-122.261,2400,6900,512500,12,9,2014,0,39,4700,4500,0,0,0
3,2.5,1940,7415,2.0,0,0,3,8,1940,0,1965,0,98006,47.542,-122.176,1940,8425,423800,1,8,2014,0,49,5475,6485,0,0,0
3,2.25,1453,2225,2.0,0,0,4,8,1453,0,1986,0,98006,47.5429,-122.188,1860,2526,460000,4,5,2015,0,29,772,666,0,0,0
3,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.7155,-122.218,2030,3331,434000,22,7,2014,0,23,1370,1301,0,0,0
3,1.0,2000,15900,1.0,0,0,3,6,1000,1000,1948,0,98178,47.4816,-122.233,1760,10500,244000,14,4,2015,0,67,13900,8740,0,1,1
3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.7719,-122.337,1590,8433,348125,17,2,2015,0,62,7051,6843,0,0,1
3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,98001,47.2898,-122.251,1420,10000,230000,8,5,2014,0,54,14610,8580,0,0,0
3,2.0,1680,11250,1.0,0,0,4,8,1680,0,1967,0,98045,47.4861,-121.786,1760,12160,450000,5,8,2014,0,47,9570,10400,0,0,0
5,2.0,1820,5054,1.0,0,0,4,7,910,910,1970,0,98108,47.5547,-122.299,1180,5628,393000,23,3,2015,0,45,3234,4448,0,1,1
2,1.0,1140,3750,1.0,0,0,4,7,1140,0,1925,0,98103,47.6619,-122.343,1660,4000,517000,21,12,2014,0,89,2610,2340,0,0,1
3,1.0,1060,12690,1.0,0,0,3,7,1060,0,1969,0,98033,47.6736,-122.167,1920,10200,400000,15,9,2014,0,45,11630,8280,0,0,0
3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.3776,-122.315,1210,11963,205950,10,3,2015,0,45,10993,10753,0,0,1
3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,47.202,-121.994,1270,5184,209000,3,12,2014,102,102,2634,3914,1,0,0
4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1947,0,98125,47.7274,-122.305,1560,6356,430000,12,6,2014,0,67,4110,4796,0,1,1
4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.6698,-122.3,1940,3750,534000,1,3,2015,0,89,710,1810,0,1,1
4,3.0,2370,3672,1.5,0,0,5,7,1650,720,1916,0,98115,47.678,-122.311,2140,4182,735000,27,6,2014,0,98,1302,2042,0,1,1
4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.7219,-122.109,1970,8248,475000,18,11,2014,0,31,5562,6278,0,1,0
3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.5158,-122.281,2130,7200,325000,30,5,2014,0,53,8050,5070,0,1,1
4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.4045,-122.174,1500,7140,279000,20,1,2015,0,28,6295,5640,0,1,0
3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1988,0,98029,47.5753,-122.017,1980,6198,350000,14,4,2015,0,27,4029,4218,0,0,0
4,2.25,3180,13653,2.0,0,0,3,9,3180,0,1978,0,98074,47.6316,-122.05,2910,12350,660000,21,4,2015,0,37,10473,9440,0,0,0
2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.3973,-122.312,2270,9940,324950,18,2,2015,0,61,12973,7670,0,0,1
